lat,lon,name,short_name
41.874754,-87.649807,900 W Harrison St,CHI01748
41.83010465,-87.67029831,Wood St & 35th St,CHI00326
41.946655,-87.683359,Leavitt St & Addison St,CHI00529
41.93515,-87.74636,Cicero Ave & Wellington Ave,CHI01864
41.92012,-87.6416,Lincoln Ave & Dickens Ave,CHI02112
41.7226,-87.55692,Manistee Ave & 95th St,CHI01951
41.973347640473044,-87.66785547,Clark St & Winnemac Ave,CHI00495
41.895748,-87.620104,Fairbanks St & Superior St,CHI00697
41.900381,-87.642002,Larrabee St & Oak St,CHI00701
41.834734,-87.625813,State St & 33rd St,CHI00223
41.864059,-87.623727,Michigan Ave & 14th St,CHI00342
41.79439,-87.71132,St Louis Ave & Norman Bobbins Pl,CHI01845
41.890173,-87.626185,Rush St & Hubbard St,CHI00555
41.9297142,-87.7079884,Kedzie Ave & Milwaukee Ave,CHI00378
41.84367991,-87.69496858,California Ave & 26th St,CHI00662
41.982765,-87.738094,Kostner Ave & Bryn Mawr Ave,CHI01818
41.924161029067626,-87.64638036,Lincoln Ave & Fullerton Ave,CHI00494
41.80931771,-87.63344929,Princeton Ave & 47th St,CHI00804
41.94628,-87.65627,Clark St & Eddy St ,CHI02122
41.968812,-87.657659,Winthrop Ave & Lawrence Ave,CHI00391
41.79161,-87.58748,Lake Park Ave & 56th St,CHI00511
41.741346,-87.713696,Columbus Ave & 83rd Pl,CHI01752
41.96056,-87.77588,Mason Ave & Montrose Ave,CHI01967
41.88819,-87.65459,Aberdeen St & Carroll Ave,CHI02056
41.86569,-87.77176,Mayfield Ave & Roosevelt Rd,CHI01904
41.864883,-87.647071,Halsted St & Maxwell St,CHI00437
41.75712007,-87.57583936,Jeffery Blvd & 76th St,CHI00547
41.877161,-87.706134,Kedzie Ave & Jackson Blvd,CHI02159
41.659150427597744,-87.5507623,Commercial Ave & 130th St,CHI00828
41.93588,-87.67842,Damen Ave & Wellington Ave,CHI00484
41.91751339,-87.70180896,Humboldt Blvd & Armitage Ave,CHI00636
41.7734585,-87.58533974,Stony Island Ave & 67th St,CHI00561
41.830707051440854,-87.64125533,Wallace St & 35th St,CHI00387
41.93842879,-87.69800776,California Ave & Fletcher St,CHI00616
41.853795793473395,-87.69582286,California Ave & 21st St,CHI00397
41.942427,-87.747315,Cicero Ave & Roscoe Ave,CHI01801
41.89242,-87.66206,Noble St & Ohio St,CHI02103
41.854109,-87.685838,Western Ave & 21st St,CHI00308
41.874255,-87.639573,Canal St & Harrison St,CHI00489
41.78692,-87.73892,Midway Orange Line,CHI01901
41.73793,-87.53091,Steelworkers Park,CHI01962
41.866624,-87.694521,Fairfield Ave & Roosevelt Rd,CHI00578
41.81311,-87.74869,Lavergne Ave & 44th St,CHI01944
41.90605,-87.67758,Damen Ave & Evergreen Ave,CHI02154
41.906724,-87.63483,Wells St & Evergreen Ave,CHI00393
41.743717,-87.634088,Stewart Ave & 83rd St,CHI00830
41.883,-87.63396,Wells St & Washington St,CHI02072
42.025784,-87.684107,Elmwood Ave & Austin St,CHI00739
41.961507,-87.671387,Paulina St & Montrose Ave,CHI00463
41.940106,-87.645451,Broadway & Belmont Ave,CHI00239
41.742523,-87.702279,Kedzie Ave & 83rd St,CHI01544
41.726798963701185,-87.6542902,Elizabeth St & 92nd St,CHI00821
42.057044,-87.686554,Evanston Civic Center,CHI01222
41.826712,-87.683144,Archer (Damen) Ave & 37th St,CHI00705
41.75866967,-87.58688287,Stony Island Ave & 75th St,CHI00565
41.91203,-87.80577,Harlem Ave & Bloomingdale Ave,CHI01792
41.86963,-87.71055,Homan Ave & Arthington Ave,CHI01835
41.77203,-87.684637,Artesian Ave & Marquette Rd,CHI01793
41.789696880483376,-87.6546979,Racine Ave & 57th St,CHI01080
41.968885,-87.684001,Leavitt St & Lawrence Ave,CHI00472
41.96167,-87.65464,Sheridan Rd & Montrose Ave,CHI00290
41.9941803,-87.6995596,California Ave & Granville Ave,CHI01955
41.929465,-87.684158,Logan Blvd & Elston Ave,CHI00410
41.744123,-87.599034,Ellis Ave & 83rd St,CHI00725
41.975672,-87.709261,Kedzie Ave & Foster Ave,CHI00651
41.72820421535798,-87.54970014,Houston Ave & 92nd St,CHI00832
41.93894,-87.65031,Clark St & Fletcher St,CHI02137
41.87146652,-87.64094913,Clinton St & Polk St,CHI00458
41.87934437,-87.63198522,LaSalle St & Adams St,CHI00451
41.91759,-87.70685,Kedzie Ave & Armitage Ave,CHI02123
41.948797,-87.675278,Lincoln Ave & Waveland Ave,CHI00446
41.89962,-87.66841,Ashland Ave & Augusta Blvd,CHI02012
41.8832351,-87.6321117,LaSalle St & Washington St,CHI02101
41.865054,-87.656959,Racine Ave & 13th St,CHI00228
41.898969,-87.629912,Dearborn Pkwy & Delaware Pl,CHI00306
41.80095,-87.71104,St Louis Ave & 51st St,CHI01958
41.783189,-87.654372,Racine Ave & 61st St,CHI00704
41.8719938,-87.6958108,Lexington St & California Ave,CHI01828
41.90270659,-87.70921957,Spaulding Ave & Division St,CHI00644
41.890028,-87.636618,Orleans St & Hubbard St,CHI00750
41.9406,-87.6785,Damen Ave & Melrose Ave,CHI00516
41.888243,-87.63639,Orleans St & Merchandise Mart Plaza,CHI00367
41.705307996998194,-87.62921691,Wentworth Ave & 104th St,CHI00883
41.823465,-87.665577,Ashland Ave & Pershing Rd,CHI00601
41.779835,-87.634774,Stewart Ave & 63rd St,CHI01217
41.880121,-87.763238,Central Ave & Madison St,CHI00595
41.9436,-87.64532,Broadway & Roscoe Ave,CHI02153
41.73681521440671,-87.58280128,East End Ave & 87th St,CHI00870
42.0120368,-87.7004371,California Ave & Touhy Ave,CHI01834
41.9159,-87.78511,Narragansett Ave & McLean Ave,CHI00805
41.931248,-87.644336,Clark St & Drummond Pl,CHI00385
41.91849115368695,-87.6974228,California Ave & Francis Pl,CHI00512
41.84151771,-87.68513144,Western Ave & 28th St,CHI00618
41.926277,-87.630834,Theater on the Lake,CHI00420
41.88794379427211,-87.77427346,Austin Blvd & Lake St,CHI00541
41.872773,-87.623981,Michigan Ave & 8th St,CHI01163
41.903029,-87.697474,California Ave & Division St,CHI00340
41.855136,-87.654127,May St & Cullerton St,CHI00284
41.735629,-87.66552,Paulina Ave & 87th St,CHI01786
41.913688,-87.652855,Sheffield Ave & Willow St,CHI00264
41.76523,-87.70316,Kedzie Ave & Redfield Dr,CHI01795
41.809443,-87.591875,Lake Park Ave & 47th St,CHI00366
41.891795,-87.658751,Ogden Ave & Race Ave,CHI00229
41.915689,-87.6346,Clark St & Lincoln Ave,CHI00413
41.85795,-87.640826,Clinton St & 18th St,CHI00235
41.844507,-87.701655,Albany Ave & 26th St,CHI00661
41.7994549,-87.5947779,Kimbark Ave & 53rd St,CHI00490
41.96110802,-87.7289701,Keystone Ave & Montrose Ave,CHI00643
41.88142526,-87.68663168,Western Ave & Monroe St,CHI00652
41.890573,-87.622072,Cityfront Plaza Dr & Pioneer Ct,CHI00483
41.823192,-87.676597,Damen Ave & Pershing Rd,CHI01139
41.84439837836489,-87.73261004,Kildare Ave & 26th St,CHI01859
41.92481559681187,-87.71449506,St. Louis Ave & Fullerton Ave,CHI00219
41.67096,-87.64154,Halsted St & 123rd St,CHI01989
41.838464,-87.635406,Shields Ave & 31st St,CHI00556
41.9749113,-87.69250256,Lincoln Ave & Winona St,CHI00548
41.902393,-87.733598,Kildare Ave & Division St,CHI00824
41.943739,-87.66402,Southport Ave & Roscoe St,CHI00234
41.95035,-87.68808,Western Ave & Grace St,CHI02083
41.891466,-87.626761,Wabash Ave & Grand Ave,CHI00313
41.939191,-87.737112,Kostner Ave & Belmont Ave,CHI01765
41.82272,-87.68982,Rockwell St & Archer Ave,CHI01788
41.85137517,-87.61883465,McCormick Place,CHI00607
41.963004,-87.684781,Lincoln Ave & Sunnyside Ave,CHI00425
41.910522,-87.653106,Sheffield Ave & Kingsbury St,CHI02023
41.92657,-87.6506,Lincoln Ave & Montana St,CHI02114
41.961524,-87.691177,Campbell Ave & Montrose Ave,CHI00214
42.016977,-87.677725,Wolcott Ave & Fargo Ave,CHI01266
41.939041,-87.754197,Leclaire Ave & Belmont Ave,CHI01764
41.69989,-87.62785,Wentworth Ave & 107th St,CHI01939
41.929546,-87.643118,Clark St & Wrightwood Ave,CHI00287
41.87772613,-87.65478743,Aberdeen St & Jackson Blvd,CHI00406
41.943034,-87.687288,Western Ave & Roscoe St,CHI00614
41.68803,-87.53641,Ave L & 114th,CHI01990
41.95155,-87.66404,Southport Ave & Grace St,CHI02157
41.86711778,-87.64108796,Clinton St & Roosevelt Rd,CHI00497
41.851644,-87.690621,Rockwell St & Cermak Rd,CHI02146
41.85761755293753,-87.61941075,Calumet Ave & 18th St,CHI02039
41.862378,-87.651062,Morgan Ave & 14th Pl,CHI00261
41.73715146431056,-87.57274032,Clyde Ave & 87th St,CHI00835
41.75094,-87.61379,Vernon Ave & 79th St,CHI01226
41.78509715,-87.60107276,Ellis Ave & 60th St,CHI00765
41.95600355078549,-87.68016145,Lincoln Ave & Belle Plaine Ave,CHI00464
42.019276,-87.68452,Ridge Blvd & Howard St,CHI01041
41.8829056,-87.6397409,Canal St & Monroe St,CHI00398
41.838842,-87.621857,Indiana Ave & 31st St,CHI00436
41.8235109,-87.7041017,Kedzie Ave & 38th Pl,CHI01839
41.96854701272379,-87.71821394,Monticello Ave & Lawrence Ave,CHI01777
42.009011180580764,-87.67411172,Clark St & Lunt Ave,CHI00642
41.96081,-87.76488,Linder Ave & Montrose Ave,CHI01982
41.9097693,-87.70528049,Troy St & North Ave,CHI00641
41.8947953,-87.6343743,Wells St & Huron St,CHI00294
41.87943409140013,-87.63550401,Franklin St & Adams St ,CHI00453
42.018901,-87.690048,Western Ave & Howard St,CHI00669
41.8042,-87.72082,Archer Ave & 49th St,CHI01969
41.769499,-87.72279,Pulaski Rd & 68th St,CHI01813
41.753174,-87.605026,Cottage Grove Ave & 78th St,CHI01104
41.89679,-87.63564,Franklin St & Chicago Ave,CHI01745
41.945529,-87.646439,Broadway & Cornelia Ave,CHI00430
41.677853,-87.623447,Public Rack - Lafayette Ave & 119th St,
41.9452875,-87.6542225,Sheffield/Cornelia Corral,
41.92786,-87.735756,Public Rack - Kostner Ave & Wrightwood Ave,
41.759735,-87.663736,Public Rack - Ashland Ave & 74th St,
41.700168,-87.562148,Public Rack - Orville T Bright School,
41.799605,-87.641464,Public Rack - Lowe Park,
41.9772313,-87.7689731,Public Rack - Milwaukee Ave & Catalpa Ave,
41.811169,-87.66474,Public Rack - Ashland Ave & 45th St  S,
41.757262,-87.722366,Public Rack - Pulaski & 74th,
41.800908,-87.690802,Public Rack - Talman Ave & 51st St,
41.9743427,-87.7503874,Public Rack - Winona St & Elston Ave,
41.882994,-87.700036,Public Rack - Sacramento Blvd & Washington Blvd,
41.743916,-87.598786,Public Rack - 83rd St (Avalon Park) Metra,
41.9676176,-87.7395673,Public Rack - Elston Ave & Kenneth Ave,
41.9912674,-87.7469243,Public Rack - Lemont Ave & Keating Ave,
41.72228,-87.584943,Public Rack - Stony Island & 95th St,
41.718957,-87.62067,Public Rack - Michigan Ave & 96th St,
41.775904,-87.609301,Public Rack - Champlain Ave & 65th St,
41.9206781,-87.7419523,Public Rack - Kenton Ave & Palmer St,
41.713437,-87.564405,Public Rack - Yates Ave & 100th St,
41.866225,-87.717918,Public Rack - Lawndale Ave & Roosevelt,
41.777436,-87.644535,Public Rack - Halsted St & 64th St,
41.8670279,-87.7254644,Public Rack - Pulaski Rd & Grenshaw St,
41.98986,-87.742921,Public Rack - Forest Glen & Peterson,
41.99434,-87.802532,Public Rack - Sayer & Northwest Hwy,
41.9470683,-87.6593535,Addison/Racine Corral,
41.9553079,-87.7517878,Public Rack - Lavergne Ave & Belle Plaine Ave,
41.6926176,-87.6280518,S Wentworth Ave & W 111th St,
41.799463,-87.759848,Public Rack - Linder Ave & 51st St,
41.721215,-87.647435,Public Rack - Morgan St & 95th St,
41.935779,-87.746581,Public Rack - Cicero Ave & Wellington Ave,
41.998324,-87.763384,Public Rack - Leoti Ave & Central Ave (south),
41.989826,-87.780929,Public Rack - Peterson Ave & Milwaukee Ave,
41.778768,-87.725957,Public Rack - Kedvale Ave & 63rd St E,
41.745834,-87.631562,Public Rack - West Chatham Park,
41.69263895647179,-87.61367386,Martin Luther King Dr & 111th St,
41.95904,-87.78966,Public Rack - Wilbur Wright College North,
41.653138,-87.601057,Public Rack - Corliss Ave & 133rd St,
41.693027,-87.701054,Public Rack - Mt Greenwood Library N,
41.8700949,-87.7062429,Public Rack - Kedzie Ave & Arthington St,
41.987024,-87.71397,Public Rack - Kimball & Ardmore,
41.75596,-87.66391,Public Rack - Ashland Ave & 76th St,
41.749649,-87.721001,Public Rack - Springfield & 79th,
41.9461279,-87.6566721,Eddy/Seminary Corral,
41.75486,-87.72364,Public Rack - Richard Daley College,
41.9683986,-87.7256873,Public Rack - Springfield Ave & Lawrence Ave,
41.86649,-87.710786,Public Rack - Homan Ave & Roosevelt,
41.938689,-87.692972,Rockwell St & Fletcher St,
41.8023156,-87.7344142,Kenneth Ave & 50th St,
41.76433,-87.70193,Public Rack - Troy & 71st,
41.810537,-87.665404,Public Rack - Ashland Ave & 46th St,
41.840222,-87.694129,California Ave & 29th St,
41.905621,-87.728636,Public Rack - Karlov Ave & Kamerling Ave,
41.7381,-87.721721,Public Rack - Pulaski Rd & 85th St,
41.7707,-87.611706,Public Rack - Keef Ave & South Chicago Ave,
41.70633,-87.630936,Public Rack - Princeton Ave & 103rd Pl,
41.742321,-87.70967,Public Rack - St Louis & 83rd,
41.74891,-87.7037,Public Rack - Wrightwood Metra Station,
41.691359,-87.68572,Public Rack - Rockwell & 111th St,
41.786049,-87.723645,Public Rack - Komensky Ave & 59th St,
41.77643,-87.742389,Public Rack - Cicero & 64th,
41.705999,-87.65381,Public Rack - Percy Julian HS,
41.953789,-87.724161,Public Rack - Avers Ave & Irving Park Rd,
41.799468,-87.584206,Public Rack - Hyde Park Blvd & 53rd St,
41.878264,-87.764886,Public Rack - Central Ave & Adams St,
41.698728,-87.681558,Public Rack - Western Ave & 107th St,
41.739387,-87.721373,Public Rack - Pulaski & 84th,
41.694364,-87.620715,Public Rack - Michigan Ave & 110th St,
41.702472,-87.606477,Public Rack - Langley Ave & 105th Pl,
41.698022,-87.681175,Public Rack - Western Ave & 107th Pl,
41.8560219,-87.7298436,Public Rack - Roswell B. Mason Elementary School,
41.809085,-87.627384,Public Rack - State St & 47th st,
41.68497,-87.633848,Public Rack - Eggleston Ave & 115th St,
41.87938,-87.63208,LaSalle St & Adams St Corral,
41.780658,-87.776651,Public Rack - 61st St & Melvina Ave,
41.985683,-87.777065,Public Rack - Mason Ave & Milwaukee Ave,
41.991496,-87.754447,Public Rack - Leader & Caldwell,
41.764196,-87.720111,Public Rack - Springfield & 71st,
41.972177,-87.702749,N Shore Channel Trail & Argyle St,
41.705846,-87.717074,W 103rd St & S Avers Ave,
41.785333,-87.7626015,Public Rack - Minuteman Park,
41.900105,-87.696817,Public Rack - California Ave & Cortez St,
41.9600246,-87.7671371,Public Rack - Central Ave & Pensacola Ave,
41.91702,-87.727096,Public Rack - Pulaski Rd & Armitage Ave,
42.016398,-87.690376,Public Rack - Western Ave & Jarvis Ave,
41.678349,-87.680919,Public Rack - Western Ave & 118th St,
41.879312,-87.725428,Public Rack - Legler Regional Library,
41.74476,-87.558624,Public Rack - Marquette Ave & 83rd St,
41.924447,-87.73998,Public Rack - Kilbourn Ave & Fullerton Ave,
41.785235,-87.703131,Public Rack - Kedzie Ave & 60th St,
41.691691,-87.670161,Public Rack - Homewood Ave & Monterey Ave,
41.939472,-87.718423,Public Rack - Monticello Ave & Belmont Ave,
41.702566,-87.559923,Public Rack - Torrence Ave  & 106th St,
42.0023112,-87.8170946,Public Rack - Olmstead Ave & Oliphant Ave,
41.88658,-87.716646,Public Rack - Garfield Park Conservatory,
41.998262,-87.763663,Public Rack - Leoti Ave & Central Ave (north),
41.9685781,-87.7330358,Public Rack - 4810 Keeler Ave,
41.780985,-87.6834204,Western Ave & 62nd St,
41.684942,-87.65266,Public Rack - Elizabeth St & 115th St,
41.685239,-87.613418,Public Rack - King Dr & 115th St,
41.884606,-87.685853,Western Ave & Lake St,
41.7413923,-87.7218231,Public Rack - Pulaski Rd & 83rd St,
41.764315,-87.703028,Public Rack - Kedzie & 71st,
42.011865,-87.701317,Public Rack - Francisco Ave & Touhy Ave,
41.712937,-87.653984,Public Rack - Vincennes Ave & 99th St,
41.7923026,-87.7887886,Public Rack - Normandy Ave & Archer Ave,
41.782281,-87.703047,Public Rack - Kedzie Ave & 61st Pl E,
41.9610471,-87.700901,Francisco Ave & Montrose Ave,
41.691669,-87.698507,Public Rack - Albany Ave & 111th St - NW,
41.9489031,-87.653141,Waveland/Wilton Corral,
41.9830926,-87.7115845,Public Rack - Bryn Mawr Ave & Spaulding Ave,
41.947174,-87.730837,Public Rack - Kedvale Ave & Addison St,
42.0114627,-87.81900973,Public Rack - Overhill Ave & Touhy Ave,
41.795118,-87.790519,Public Rack - Rutherford & 53rd,
41.9673857,-87.7601699,Public Rack - Milwaukee Ave & Lawrence Ave,
41.701719,-87.68128,Public Rack - 10557 S Western Ave,
41.780936,-87.787643,Public Rack - Natoma Ave & 61st St,
41.75702837,-87.56497151,Public Rack - Vincennes Ave & 77th St,
41.985067,-87.823171,Public Rack - Canfield & Victoria,
41.777732,-87.713878,Public Rack - Lawndale & 63rd St,
41.774045,-87.594322,Public Rack - Kimbark Ave & 67th St,
41.71397,-87.667798,Public Rack - Walden Pkwy & 99th St,
41.904035,-87.721563,Hamlin Ave & Grand Ave,
41.9390108,-87.7492834,Lamon Ave & Belmont Ave,
41.973152,-87.77791,Public Rack - Austin & Higgins,
41.909281,-87.775613,Public Rack - Austin Blvd & North Ave,
41.865608,-87.772389,Public Rack - Mason Ave & Roosevelt Rd,
42.01173846,-87.80832137,Public Rack - Octavia Ave & Touhy Ave,
41.792212,-87.797662,Public Rack - Nordica & Archer,
41.94651,-87.735721,Public Rack - Milwaukee Ave & Addison St,
41.980931,-87.761302,Public Rack - Lynch & Elston,
41.977814,-87.80681,Public Rack - Harlem & Summerdale,
41.751448,-87.601136,Public Rack - Ingleside Ave & 79th St,
41.938743,-87.763298,Public Rack - Linder Ave & Belmont Ave,
41.750395,-87.647464,Public Rack - Sangamon St & 79th St,
41.79480875,-87.61890696,Public Rack - Prairie Ave & Garfield Blvd N,
41.88316,-87.63736,Wacker Dr & Washington St Corral,
41.9746022,-87.8119558,Public Rack - Oak Park Ave & Foster Ave,
41.691411,-87.70229,Public Rack - Sawyer Ave & 111th St,
41.742067,-87.731554,Public Rack - Kostner & 83rd,
41.702616,-87.538744,Public Rack - Ave N & 106th St,
41.784872,-87.647482,Public Rack - Peoria St & 60th St,
41.764753,-87.688641,Public Rack - Rockwell Ave & 71st St,
41.951732,-87.772005,Public Rack - Menard Ave & Dakin St - midblock,
41.8986607,-87.7554551,Augusta Blvd & Laramie Ave,
41.973896,-87.713297,Public Rack - Kimball Ave & Carmen Ave,
41.909623,-87.727951,Public Rack - Keystone Ave & North Ave,
41.780621,-87.596033,Public Rack - Woodlawn Ave & 63rd St N,
41.887083,-87.756181,Public Rack - Latrobe Ave & Lake St,
41.938201,-87.787415,Public Rack - Nagle Ave & Belmont Ave,
41.722376,-87.5358299,Public Rack - Ewing Ave & 95th St,
41.79405,-87.774078,Public Rack - Meade Ave & Archer Ave,
41.793307,-87.707702,Public Rack - Christiana Ave & 55th St,
41.974849,-87.806023,Public Rack - Neva & Foster,
41.9902168,-87.7323063,Public Rack - Kedvale Ave & Peterson Ave,
41.713311,-87.631095,Public Rack - Princeton Ave & 99th Pl,
41.808884,-87.67513,Public Rack - Damen Ave & 47th St,
41.76261263,-87.56381871,Public Rack - Exchange Ave & 73rd Pl,
41.736037,-87.672691,Public Rack - Damen & 87th,
41.766333,-87.576154,Public Rack - Jeffrey Blvd & 71st St,
41.885708,-87.735424,Public Rack - Kostner Ave & Lake St,
41.938117,-87.811862,Public Rack - Oketo Ave & Belmont Ave,
41.728271,-87.662673,Public Rack - Ashland Ave & 91st St,
41.721004,-87.643031,Public Rack - Halsted St & 95th St - SE,
41.797244,-87.723377,Public Rack - Pulaski & 52nd,
41.779484,-87.596028,Public Rack - Woodlawn Ave & 63rd St S,
41.816847,-87.613294,Public Rack - 532 E 43rd St,
41.950436,-87.6593212,Clark/Racine Corral,
41.720964,-87.643447,Public Rack - Halsted St & 95th St - SW,
41.7215552,-87.5356904,Public Rack - Ewing Ave & 96th St N,
41.97871,-87.75552,Public Rack - Peterson Park,
41.707338,-87.59399,Woodlawn & 103rd,
41.8113904,-87.7040052,Kedzie Ave & 45th St,
41.886528,-87.70167,Sacramento Blvd & Fulton Ave,
41.980602,-87.8060476,Public Rack - Higgins Ave & Neva Ave,
41.894681,-87.768156,Public Rack - Waller Ave & Chicago Ave,
41.8591606,-87.7176965,Lawndale Ave & 16th St,
41.736263,-87.596634,Public Rack - Greenwood Ave & 87th St,
41.96614,-87.737,Public Rack - Lowell Ave & Elston Ave,
41.7846778,-87.7958126,Public Rack - Sayre Ave & 59th St,
41.706657,-87.647476,Public Rack - Morgan St & 103rd St,
41.844287,-87.727078,Public Rack - Karlov Ave & 26th St,
41.736995,-87.603968,Public Rack - Maryland Ave & 87th ST,
41.844265,-87.728103,Public Rack - Kedvale Ave & 26th St,
41.804381,-87.657742,Public Rack - Back of the Yards Park,
41.861493,-87.733404,Public Rack - Franklin Park,
41.9712722,-87.7638869,Public Rack - Milwaukee Ave & Kennedy Expy,
41.709832,-87.534238,Public Rack - Avenue J & 102nd St,
41.815883,-87.633718,Public Rack - Princeton Ave & 43rd St,
41.819067,-87.626417,Public Rack - State ST & 42nd St,
41.843636,-87.701931,Public Rack - Whipple St & 26th St,
41.804487,-87.719584,Public Rack - Avers Ave & Archer Ave,
42.0119181,-87.8126378,Public Rack - Osceola Ave & Touhy Ave,
41.779668,-87.707834,Public Rack - Homan Ave & 62nd Pl,
41.745416,-87.70894,Public Rack - St Louis & Columbus,
41.670563,-87.632188,Public Rack - Stewart Ave & 123rd St,
41.735465,-87.657585,Public Rack - Loomis St & 87th St,
41.73569,-87.692172,Public Rack - California & 87th,
41.9488214,-87.6592823,Waveland/Racine Corral,
41.658962,-87.548528,Public Rack - Houston Ave & 130th St,
41.694944,-87.654377,Public Rack - Throop St & 109th Pl,
41.795222,-87.703719,Public Rack - Kedzie Ave & 54th St - SW,
41.997579,-87.689713,Public Rack - Western Ave & Devon Ave,
41.9176685,-87.7595531,Public Rack - Lorel Ave & Grand Ave,
41.903738,-87.720287,Public Rack - Hamlin Ave & Grand Ave,
41.720832,-87.676382,Public Rack - Hamilton Ave & 95th St,
41.655139,-87.597597,Public Rack - Ellis Ave & 132nd Pl,
41.777031,-87.703223,Public Rack - Kedzie Ave & 64th St - SW,
41.898333,-87.770501,Public Rack - Menard Ave & Agusta Blvd,
41.727319,-87.604787,Public Rack - Cottage Grove Ave & 92nd St,
41.801354,-87.662076,Public Rack - Laflin St & 51st St,
41.780964,-87.683757,Public Rack - Western Ave & 62nd St,
41.98731,-87.81023,Public Rack - Odell & Talcott,
41.726942,-87.654896,Public Rack - Brainerd Park,
41.695655,-87.642804,Public Rack - Halsted St & 109th St,
41.799981,-87.759999,Public Rack - Linder & 51st,
41.721188,-87.678786,Public Rack - Bell Ave & 95th St,
41.707061,-87.615309,Public Rack - Calumet Ave & 103rd St,
41.985317,-87.786721,Public Rack - Mulligan & Northwest Hwy,
41.938315,-87.793848,Public Rack - Rutherford Ave & Belmont Ave,
41.985467,-87.769583,Public Rack - Parkside & Elston,
41.885891,-87.706425,Public Rack - Kedzie Ave & Walnut St,
42.012177,-87.699865,Public Rack - California Ave & Touhy Ave - NW,
41.982879,-87.710534,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,
41.802221,-87.618457,Public Rack - Calumet Ave & 51st St,
41.917047,-87.750008,Public Rack - Laporte Ave & Armitage Ave,
41.749855,-87.707507,Public Rack - Homan & 79th,
41.808038,-87.684709,Public Rack - Western Ave & 47th Pl,
41.6824,-87.681048,Public Rack - Western Ave & 116th St,
41.9927877,-87.799284,Public Rack - Northwest Hwy & Raven St,
41.997463,-87.764063,Public Rack - Devon Ave & Central Ave,
41.942196,-87.776472,Public Rack - Austin Ave & Roscoe St,
41.809319,-87.612921,Public Rack - Forrestville Ave & 47th St,
41.866402,-87.7300171,Keeler Ave & Roosevelt Rd,
41.9911458,-87.7991043,Public Rack - Nina Ave & Avondale Ave,
41.995652,-87.716328,Public Rack - St Louis & Lincoln,
41.982741,-87.737548,Public Rack - Kostner & Bryn Mawr,
41.997456,-87.7619125,Public Rack - Minnehaha Ave & Devon Ave,
41.746488,-87.673132,Public Rack - Damen & 81st,
41.780506,-87.607519,Public Rack - Evans Ave & 63rd St,
42.0114922,-87.8126378,Public Rack - Northwest Hwy & Overhill Ave,
41.726199,-87.559252,Public Rack - Saginaw Ave & 93rd St,
41.88474,-87.711357,Public Rack - Homan Ave & Lake St,
41.758739,-87.605769,Public Rack - Cottage Grove Ave & 75th St,
41.70794,-87.643177,Public Rack - Halsted St & 102nd St,
41.797981,-87.773241,Public Rack - McVicker & 52nd,
41.764585,-87.682253,Public Rack - Claremont Ave & 71st St,
41.764225,-87.600166,Public Rack - Paul Revere Elementary School,
41.808413,-87.688535,Public Rack - Maplewood Ave & 47th St,
41.980602,-87.804963,Public Rack - Mont Clare Ave & Higgins Ave,
41.694835,-87.653041,Public Rack - Racine Ave & 109th Pl,
41.728525,-87.608231,Public Rack - Burnside Academy,
41.924618,-87.727398,Public Rack - Pulaski Rd & Fullerton Ave,
41.822632,-87.695024,Public Rack - California Ave & Pershing Rd,
41.883043,-87.649931,W Washington Blvd & N Peoria St,
41.9756353,-87.7126762,Public Rack - Bernard St & Foster Ave,
41.692303,-87.635478,Public Rack - Normal Ave & 111th St,
41.67711,-87.635677,Public Rack - Parnell Ave & 119th St,
41.931541,-87.75904,Public Rack - Lockwood Ave & Diversey Ave,
41.77977,-87.652943,Public Rack - May St & 63rd St,
41.785894,-87.738031,Public Rack - Midway Orange Line,
41.753451,-87.707037,Public Rack - Homan & 77th,
41.748301,-87.673213,Public Rack - Damen Ave & 80th St,
41.993771,-87.7925631,Public Rack - William J Onahan Public School,
41.800514,-87.731802,Public Rack - Kolin Ave & Archer Ave,
41.990327,-87.795356,Public Rack - Neola & Northwest Hwy,
41.934997,-87.795777,Public Rack - Newcastle Ave & Wellington Ave,
41.780148,-87.703338,Public Rack - Kedzie Ave & 62nd Pl,
41.688872,-87.620879,Public Rack - Michigan Ave & 113th St,
41.806999,-87.657942,Public Rack - Throop St & 48t ST,
41.895809,-87.678519,N Damen Ave & W Chicago Ave,
41.779127,-87.664039,Public Rack - Ashland Ave & 63rd St,
41.870959,-87.700259,Sacramento Blvd & Polk St,
42.014271,-87.690408,Public Rack - Chase Ave & Touhy Ave - NW,
41.7159614,-87.5351111,Public Rack - Ewing Ave & 99th St,
41.795696,-87.763475,Public Rack - Parkside & Archer,
41.721696,-87.622278,Public Rack - Abbott Park,
41.728122,-87.648524,Public Rack - Vincennes Ave & 91st St,
41.766206,-87.562789,Public Rack - South Shore Dr & 71st St,
41.840249,-87.725472,Public Rack - Eli Whitney Public School,
41.934586,-87.7959613,Oak Park & Wellington,
41.79482,-87.732112,Public Rack - Strohacker Park,
42.0044152,-87.8070628,Public Rack - Brooks Park,
42.0117739,-87.8076646,Public Rack - Touhy Ave & Oconto Ave,
41.67413,-87.620448,Public Rack - Michigan Ave & 121st St,
41.942675,-87.761899,Public Rack - Chopin Park,
41.740435,-87.673246,Public Rack - Damen Ave & 84th St,
